beta1	beta2	beta3	dist	lmax
1.648687915315042e+01	1.506948768577602e+01	2.469415854040240e+01	7.722456725984384	-9.394740407355211
1.648478898577452e+01	1.506997690900597e+01	2.469668878804998e+01	7.724948914734051	-9.394625993775460
1.648266490914530e+01	1.507046613223591e+01	2.469926451892867e+01	7.727488743178827	-9.394511151392855
1.648055912154681e+01	1.507095535546586e+01	2.470181632327963e+01	7.730004418563763	-9.394395063737427
1.647846082580464e+01	1.507144457869581e+01	2.470436261703863e+01	7.732514628941576	-9.394279111330343
1.647636584462600e+01	1.507193380192575e+01	2.470690402574818e+01	7.735020448453500	-9.394161903928836
1.647426042258768e+01	1.507242302515570e+01	2.470946184172836e+01	7.737543653770541	-9.394044514014983
1.647216454564435e+01	1.507291224838565e+01	2.471201210299717e+01	7.740059209551760	-9.393927442897137
1.647007583768912e+01	1.507340147161559e+01	2.471455200405182e+01	7.742564729353590	-9.393808972758372
1.646795322040728e+01	1.507389069484554e+01	2.471714107906889e+01	7.745121443231400	-9.393691039603461
1.646585187062075e+01	1.507437991807548e+01	2.471969978851353e+01	7.747647514476333	-9.393571160363264
1.646375715320965e+01	1.507486914130543e+01	2.472225420686955e+01	7.750169358555984	-9.393451469361821
1.646165661288959e+01	1.507535836453538e+01	2.472482317096156e+01	7.752706291470730	-9.393332768410662
1.645957422733948e+01	1.507584758776532e+01	2.472736392086128e+01	7.755214959651327	-9.393211620762230
1.645745634941011e+01	1.507633681099527e+01	2.472995595716426e+01	7.757777050292728	-9.393090941004347
1.645537567901846e+01	1.507682603422522e+01	2.473250445096516e+01	7.760294081623054	-9.392970587807840
1.645327181331817e+01	1.507731525745516e+01	2.473508332651103e+01	7.762843277273691	-9.392849229683545
1.645117317750023e+01	1.507780448068511e+01	2.473765445833858e+01	7.765385130533753	-9.392726520522279
1.644907561128374e+01	1.507829370391506e+01	2.474022846535510e+01	7.767930197162213	-9.392603986600903
1.644699111370474e+01	1.507878292714500e+01	2.474278933353751e+01	7.770461861181801	-9.392481530974859
1.644489588393595e+01	1.507927215037495e+01	2.474536400366291e+01	7.773008503498328	-9.392357940845930
1.644281267513239e+01	1.507976137360490e+01	2.474792635687031e+01	7.775542639502740	-9.392234281001713
1.644071240939985e+01	1.508025059683484e+01	2.475050717786332e+01	7.778096942608221	-9.392108417112741
1.643862317604986e+01	1.508073982006479e+01	2.475308547087571e+01	7.780648130976552	-9.391984963826879
1.643651056090814e+01	1.508122904329474e+01	2.475568912896034e+01	7.783226800132861	-9.391858867672235
1.643442772685583e+01	1.508171826652468e+01	2.475826438900424e+01	7.785775561377472	-9.391734833344355
1.643234124810825e+01	1.508220748975463e+01	2.476084068698864e+01	7.788326354774972	-9.391608637219422
1.643024465640972e+01	1.508269671298457e+01	2.476343343277373e+01	7.790894575191605	-9.391482271182312
1.642816909313276e+01	1.508318593621452e+01	2.476599871713414e+01	7.793434812219030	-9.391354928954293
1.642607785330472e+01	1.508367515944447e+01	2.476858466976461e+01	7.795997155534698	-9.391226502690586
1.642398617277403e+01	1.508416438267441e+01	2.477118251092783e+01	7.798571428007794	-9.391100280272831
1.642188578884452e+01	1.508465360590436e+01	2.477378444183947e+01	7.801151252489366	-9.390970818353122
1.641979743588509e+01	1.508514282913431e+01	2.477637873518177e+01	7.803722968619027	-9.390842692971860
1.641772637460110e+01	1.508563205236425e+01	2.477895424340969e+01	7.806275352472626	-9.390714719040348
1.641562595229087e+01	1.508612127559420e+01	2.478156462000638e+01	7.808865007372577	-9.390584453644967
1.641356332631515e+01	1.508661049882415e+01	2.478413072640958e+01	7.811408632876326	-9.390454888115382
1.641146872950143e+01	1.508709972205409e+01	2.478674045441258e+01	7.813998159531768	-9.390324530898233
1.640937905255854e+01	1.508758894528404e+01	2.478934511485715e+01	7.816582877054503	-9.390193530063113
1.640730010244857e+01	1.508807816851399e+01	2.479193781037771e+01	7.819155520609282	-9.390062147231966
1.640520267731116e+01	1.508856739174393e+01	2.479455463679693e+01	7.821753937968444	-9.389929508950463
1.640313961463963e+01	1.508905661497388e+01	2.479712773839057e+01	7.824307220381614	-9.389796489720521
1.640106691727351e+01	1.508954583820383e+01	2.479972347788911e+01	7.826883756117687	-9.389665201191672
1.639896194577572e+01	1.509003506143377e+01	2.480236414992857e+01	7.829507524355082	-9.389533267562371
1.639688054002155e+01	1.509052428466372e+01	2.480497054170679e+01	7.832096443279041	-9.389399523076978
1.639479573792328e+01	1.509101350789367e+01	2.480758202275137e+01	7.834691209284515	-9.389264851915716
1.639272401335895e+01	1.509150273112361e+01	2.481018380865974e+01	7.837275732732933	-9.389131395976939
1.639064012208813e+01	1.509199195435356e+01	2.481280066097268e+01	7.839876665221531	-9.388996473308907
1.638856506731820e+01	1.509248117758350e+01	2.481540797138896e+01	7.842468028780741	-9.388861173794021
1.638648216506074e+01	1.509297040081345e+01	2.481802796661385e+01	7.845073002996155	-9.388725388201712
1.638439845737848e+01	1.509345962404340e+01	2.482064905701076e+01	7.847679711111951	-9.388588528104391
1.638232129005621e+01	1.509394884727334e+01	2.482326474996138e+01	7.850281063623439	-9.388451593336910
1.638024640231787e+01	1.509443807050329e+01	2.482588351616360e+01	7.852885629599474	-9.388315351156020
1.637818171108382e+01	1.509492729373324e+01	2.482848834461042e+01	7.855476267313513	-9.388178033745852
1.637610797425767e+01	1.509541651696318e+01	2.483110711290729e+01	7.858081861102709	-9.388040107121615
1.637401083807589e+01	1.509590574019313e+01	2.483375543949944e+01	7.860719064036883	-9.387900412654730
1.637195600179927e+01	1.509639496342308e+01	2.483635803595196e+01	7.863308077774597	-9.387763103583493
1.636988507469707e+01	1.509688418665302e+01	2.483897975530699e+01	7.865917867759055	-9.387623904020316
1.636780280915758e+01	1.509737340988297e+01	2.484161828143033e+01	7.868545637566249	-9.387483987097553
1.636573469087197e+01	1.509786263311292e+01	2.484423877505681e+01	7.871155072355998	-9.387343397255648
1.636364710885916e+01	1.509835185634286e+01	2.484688820526089e+01	7.873795042121968	-9.387202346323907
1.636159442454355e+01	1.509884107957281e+01	2.484949798467946e+01	7.876393486978147	-9.387062611859395
1.635953053164107e+01	1.509933030280276e+01	2.485211995520191e+01	7.879005517767814	-9.386920895968068
1.635745230987377e+01	1.509981952603270e+01	2.485476248898729e+01	7.881639486999838	-9.386778330776473
1.635536311327738e+01	1.510030874926265e+01	2.485742366112594e+01	7.884293143303179	-9.386635662026116
1.635331652482366e+01	1.510079797249259e+01	2.486003277399213e+01	7.886892467601341	-9.386493884913099
1.635125605979889e+01	1.510128719572254e+01	2.486265790033096e+01	7.889509356795045	-9.386350144704007
1.634917381124574e+01	1.510177641895249e+01	2.486531755601048e+01	7.892162414918541	-9.386206542259217
1.634710201929901e+01	1.510226564218243e+01	2.486796051609189e+01	7.894798853367080	-9.386061254790084
1.634502112306354e+01	1.510275486541238e+01	2.487062242682748e+01	7.897455038043645	-9.385916657859035
1.634295514514023e+01	1.510324408864233e+01	2.487327078753261e+01	7.900096994459424	-9.385773021753272
1.634090698999539e+01	1.510373331187227e+01	2.487589201031697e+01	7.902711440717260	-9.385627689748866
1.633882230271148e+01	1.510422253510222e+01	2.487856150113100e+01	7.905377048503123	-9.385480508939303
1.633675710399597e+01	1.510471175833217e+01	2.488121383477110e+01	7.908024393295070	-9.385335087545350
1.633470542332894e+01	1.510520098156211e+01	2.488384621000926e+01	7.910651592216547	-9.385188318853224
1.633263386809574e+01	1.510569020479206e+01	2.488651010535078e+01	7.913311887570708	-9.385041503706480
1.633057855739563e+01	1.510617942802201e+01	2.488915034782935e+01	7.915948166407567	-9.384893388361956
1.632851558279796e+01	1.510666865125195e+01	2.489180766884913e+01	7.918602230894992	-9.384745970784358
1.632642922542475e+01	1.510715787448190e+01	2.489449029518588e+01	7.921283980922751	-9.384595343341248
1.632439457925662e+01	1.510764709771185e+01	2.489711612358162e+01	7.923905539723938	-9.384448153961239
1.632231738985513e+01	1.510813632094179e+01	2.489979521193045e+01	7.926583857690447	-9.384298000679554
1.632027627146726e+01	1.510862554417174e+01	2.490243167462570e+01	7.929217490430741	-9.384149117698630
1.631820473815678e+01	1.510911476740169e+01	2.490510998792247e+01	7.931895456765856	-9.383998833587096
1.631614007332277e+01	1.510960399063163e+01	2.490777549574341e+01	7.934560924135924	-9.383846621985072
1.631409386802964e+01	1.511009321386158e+01	2.491042734219162e+01	7.937211518782858	-9.383696835489465
1.631202564165996e+01	1.511058243709152e+01	2.491310655721394e+01	7.939891600384144	-9.383544890695475
1.630997950348877e+01	1.511107166032147e+01	2.491575864899987e+01	7.942543539997577	-9.383393078767771
1.630789304522518e+01	1.511156088355142e+01	2.491846371992348e+01	7.945251744665180	-9.383238949029925
1.630584446113535e+01	1.511205010678136e+01	2.492112575498231e+01	7.947914572823698	-9.383086795309971
1.630379227565326e+01	1.511253933001131e+01	2.492379506704927e+01	7.950585350760017	-9.382934170949980
1.630174637009403e+01	1.511302855324126e+01	2.492645196161045e+01	7.953244053250976	-9.382779538853249
1.629968078199630e+01	1.511351777647120e+01	2.492914271964620e+01	7.955938116074718	-9.382625407204291
1.629763865992237e+01	1.511400699970115e+01	2.493180109223497e+01	7.958598820917739	-9.382470564618771
1.629559434960210e+01	1.511449622293110e+01	2.493446698203945e+01	7.961267509518992	-9.382315875235726
1.629350459406190e+01	1.511498544616104e+01	2.493719181623864e+01	7.963998885011408	-9.382158337314381
1.629146142405734e+01	1.511547466939099e+01	2.493986564825427e+01	7.966676070806336	-9.382004154743857
1.628940264605971e+01	1.511596389262094e+01	2.494255224239493e+01	7.969368054634998	-9.381846225795098
1.628736087878931e+01	1.511645311585088e+01	2.494522449636295e+01	7.972044656794381	-9.381690047100552
1.628531579226851e+01	1.511694233908083e+01	2.494790272868601e+01	7.974727937940068	-9.381533135562425
1.628325861374457e+01	1.511743156231078e+01	2.495059771000161e+01	7.977429327444005	-9.381374951398239
1.628119899597702e+01	1.511792078554072e+01	2.495329789359969e+01	7.980136545986862	-9.381216152781853
1.627916891788695e+01	1.511841000877067e+01	2.495596095534718e+01	7.982805017250988	-9.381057874859319
1.627712318143442e+01	1.511889923200062e+01	2.495864762474785e+01	7.985498598799478	-9.380898776844580
1.627504913807266e+01	1.511938845523056e+01	2.496137658039261e+01	7.988236778195619	-9.380738901022106
1.627302504915869e+01	1.511987767846051e+01	2.496403713503590e+01	7.990903680056426	-9.380579165207827
1.627095390693637e+01	1.512036690169045e+01	2.496676249916171e+01	7.993639159837749	-9.380417313438272
1.626891201225932e+01	1.512085612492040e+01	2.496945077163031e+01	7.996335930430042	-9.380255931891153
1.626684840494531e+01	1.512134534815035e+01	2.497217398542514e+01	7.999069432559722	-9.380094346728860
1.626481970530017e+01	1.512183457138029e+01	2.497485480697217e+01	8.001758387837157	-9.379934082823873
1.626278141303419e+01	1.512232379461024e+01	2.497754230712923e+01	8.004455559558608	-9.379770755326366
1.626071610446406e+01	1.512281301784019e+01	2.498027579282481e+01	8.007200699467759	-9.379608073061195
1.625868490613545e+01	1.512330224107013e+01	2.498296406600564e+01	8.009898702526096	-9.379445672590082
1.625662912913876e+01	1.512379146430008e+01	2.498568750829915e+01	8.012634073190702	-9.379281929923202
1.625459629710082e+01	1.512428068753003e+01	2.498838027127313e+01	8.015337649168377	-9.379117982105610
1.625255499794127e+01	1.512476991075997e+01	2.499108451373634e+01	8.018053850673013	-9.378952701696207
1.625052220511478e+01	1.512525913398992e+01	2.499378408302190e+01	8.020764959725522	-9.378788507069995
1.624845891647644e+01	1.512574835721987e+01	2.499652428469915e+01	8.023519478371480	-9.378622021285274
1.624643944365563e+01	1.512623758044981e+01	2.499920858733369e+01	8.026215294112648	-9.378456925387251
1.624438410118810e+01	1.512672680367976e+01	2.500194617025022e+01	8.028967293384971	-9.378290779644967
1.624235672011567e+01	1.512721602690971e+01	2.500464157929796e+01	8.031675840689628	-9.378123407894179
1.624028580645568e+01	1.512770525013965e+01	2.500740456152577e+01	8.034455246588752	-9.377955715671032
1.623826896778286e+01	1.512819447336960e+01	2.501009476226362e+01	8.037158426486165	-9.377789063661529
1.623622277822531e+01	1.512868369659954e+01	2.501282495204770e+01	8.039904273704627	-9.377620331667149
1.623418655022943e+01	1.512917291982949e+01	2.501554301816881e+01	8.042637731298424	-9.377451280743184
1.623213997356520e+01	1.512966214305944e+01	2.501828161922716e+01	8.045392696376501	-9.377282523878716
1.623011824113242e+01	1.513015136628938e+01	2.502098681713295e+01	8.048112936948398	-9.377113736163825
1.622806318802130e+01	1.513064058951933e+01	2.502374165638002e+01	8.050885604069652	-9.376943792906410
1.622602313901223e+01	1.513112981274928e+01	2.502647452193660e+01	8.053635800035325	-9.376772930575415
1.622513944504465e+01	1.513161903597922e+01	2.502746662211191e+01	8.054567855920801	-9.376601094662991
1.622484953005332e+01	1.513210825920917e+01	2.502757448992372e+01	8.054575312199725	-9.376431701312374
1.622456206328963e+01	1.513259748243912e+01	2.502767438275928e+01	8.054574886493164	-9.376261154878218
1.622427091136654e+01	1.513308670566906e+01	2.502777942583770e+01	8.054579920972460	-9.376090497426716
1.622397122488321e+01	1.513357592889901e+01	2.502789589269107e+01	8.054597069066309	-9.375919452300103
1.622367397941342e+01	1.513406515212896e+01	2.502800493010052e+01	8.054606854589839	-9.375747397117570
1.622339319704417e+01	1.513455437535890e+01	2.502809999454083e+01	8.054601050560786	-9.375578235888435
1.622309416098248e+01	1.513504359858885e+01	2.502821450366239e+01	8.054616372605832	-9.375406913328543
1.622280784999926e+01	1.513553282181880e+01	2.502831467019237e+01	8.054616289685201	-9.375236879581330
1.622251587948059e+01	1.513602204504874e+01	2.502842085757176e+01	8.054622778430648	-9.375066169941292
1.622221559143963e+01	1.513651126827869e+01	2.502853585288370e+01	8.054638868310997	-9.374894456865469
1.622192992477202e+01	1.513700049150864e+01	2.502863208740935e+01	8.054635083151698	-9.374723618044762
1.622163619993552e+01	1.513748971473858e+01	2.502874414205755e+01	8.054647521127237	-9.374553755663451
1.622134695370713e+01	1.513797893796853e+01	2.502884281291606e+01	8.054646646884251	-9.374382116038795
1.622104981328489e+01	1.513846816119847e+01	2.502895970380489e+01	8.054664252629333	-9.374212158918652
1.622075644184091e+01	1.513895738442842e+01	2.502906633895867e+01	8.054671618654725	-9.374040975090001
1.622046469903348e+01	1.513944660765837e+01	2.502917329248396e+01	8.054679094469476	-9.373870528698751
1.622017605914468e+01	1.513993583088831e+01	2.502927598189595e+01	8.054682115626607	-9.373700189972876
1.621988490016200e+01	1.514042505411826e+01	2.502938109392671e+01	8.054687841683144	-9.373529477802307
1.621958954239625e+01	1.514091427734821e+01	2.502949310360635e+01	8.054700765031440	-9.373358909658670
1.621930000007759e+01	1.514140350057815e+01	2.502959540589702e+01	8.054703673088358	-9.373188089774366
1.621900361507904e+01	1.514189272380810e+01	2.502970888070091e+01	8.054718219807716	-9.373017488408431
1.621871591569461e+01	1.514238194703805e+01	2.502980852857944e+01	8.054718424370014	-9.372846694220520
1.621842374359282e+01	1.514287117026799e+01	2.502991525672343e+01	8.054726039725514	-9.372675981482482
1.621813217391784e+01	1.514336039349794e+01	2.503002146490525e+01	8.054733116069672	-9.372505368355171
1.621784177053617e+01	1.514384961672789e+01	2.503012523619253e+01	8.054737751255201	-9.372334570732352
1.621754616350825e+01	1.514433883995783e+01	2.503023791390399e+01	8.054751638265968	-9.372164045598760
1.621725489735145e+01	1.514482806318778e+01	2.503034309070662e+01	8.054757816305175	-9.371993265518075
